"Order_ID","Order_Date","Order_Year","Order_Quarter","Order_Month_Name","Product_ID","Product_Name","Category","Supplier_ID","Supplier_Name","Warehouse","Warehouse_City","Warehouse_Region","Warehouse_Country","Warehouse_Capacity","Warehouse_Utilization","Customer_ID","Customer_Region","Customer_Tier","Quantity_Ordered","Quantity_Shipped","Inventory_Level","Reorder_Point","Safety_Stock","Stock_Status","Demand_Forecast","Inventory_Turnover","Lead_Time_Days","Ship_Date","Delivery_Date","Promised_Delivery_Date","Late_Delivery","Transportation_Mode","Transportation_Distance_KM","Shipping_Cost","Fuel_Cost","Supplier_Unit_Cost","Selling_Price","Revenue","Profit","Order_Status","Product_Return_Rate","Customer_Satisfaction","Satisfaction_Missing","Order_Month","Delivery_Delay_Days","Fulfillment_Rate","Profit_Margin","Is_Peak_Season"
"ORD000462",2024-02-10,2024,"Q1","Feb","P0003","Plush Toy Max","Toys & Games","S003","Atlas Industries","WH-DAL","Dallas","North America","USA",7600,0.504,"C01156","North America","Key Account",25,25,10,112,78,"Low Stock",79,8.89,16,2024-02-11,2024-02-13,2024-02-14,FALSE,"Road",821.9,41.53,11.63,36.19,48.2,1205,258.72,"Delivered",0.079,5,FALSE,2,-1,1,0.215,FALSE
"ORD000463",2024-02-10,2024,"Q1","Feb","P0113","Denim Jacket Plus","Apparel","S007","Titan Industries","WH-FRA","Frankfurt","Europe","Germany",2250,0.655,"C01646","Europe","Key Account",19,19,36,15,6,"In Stock",17,2.84,14,2024-02-11,2024-02-13,2024-02-14,FALSE,"Road",564.5,32.5,9.1,5.8,8.26,156.94,14.24,"Delivered",0.246,4,FALSE,2,-1,1,0.091,FALSE
"ORD000464",2024-02-10,2024,"Q1","Feb","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C02182","Latin America","Key Account",22,20,235,55,33,"Overstocked",56,8.61,11,2024-02-13,2024-02-15,2024-02-16,FALSE,"Parcel",1256.4,110.85,22.17,113.91,142.5,2850,460.95,"Delivered",0.056,2.9,FALSE,2,-1,0.909,0.162,FALSE
"ORD000465",2024-02-10,2024,"Q1","Feb","P0126","Cookware Set Plus","Home & Kitchen","S006","Nova Supply Co.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C01269","Latin America","Key Account",17,16,47,23,17,"In Stock",15,5.66,10,2024-02-11,2024-02-12,2024-02-13,FALSE,"Air",1218.9,131.98,46.19,75.45,96.53,1544.48,205.3,"Delivered",0.063,5,FALSE,2,-1,0.941,0.133,FALSE
"ORD000466",2024-02-10,2024,"Q1","Feb","P0143","Sofa Classic","Furniture","S017","Vertex Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.366,"C00904","North America","Key Account",5,5,9,4,2,"In Stock",5,4.11,9,2024-02-12,2024-02-28,2024-03-01,FALSE,"Sea",8400.6,146.28,32.18,213.31,276.75,1383.75,170.92,"Delivered",0.083,3.7,FALSE,2,-2,1,0.124,FALSE
"ORD000467",2024-02-10,2024,"Q1","Feb","P0001","Camping Tent Eco","Sporting Goods","S010","Pioneer Logistics Partners","WH-CHI","Chicago","North America","USA",5400,0.335,"C00122","North America","Key Account",12,11,5,16,10,"Low Stock",20,15.28,14,2024-02-11,2024-02-14,2024-02-14,FALSE,"Road",936.1,44.62,12.49,14.16,19.27,211.97,11.59,"Delivered",0.096,4.7,FALSE,2,0,0.917,0.055,FALSE
"ORD000468",2024-02-10,2024,"Q1","Feb","P0027","Cutlery Set Prime","Home & Kitchen","S008","Anchor Group","WH-DAL","Dallas","North America","USA",7600,0.504,"C01667","North America","Key Account",8,8,54,25,15,"In Stock",35,3.16,17,2024-02-13,2024-02-15,2024-02-16,FALSE,"Parcel",908.9,55.23,11.05,76.63,106.46,851.68,183.41,"Delivered",0.054,4.5,FALSE,2,-1,1,0.215,FALSE
"ORD000469",2024-02-11,2024,"Q1","Feb","P0062","Cookware Set Essential","Home & Kitchen","S006","Nova Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.335,"C01006","North America","Key Account",7,7,35,20,10,"In Stock",30,3.61,10,2024-02-13,2024-02-16,2024-02-16,FALSE,"Road",957.7,44.96,12.59,45.49,61.68,431.76,68.37,"Delivered",0.106,3.5,FALSE,2,0,1,0.158,FALSE
"ORD000470",2024-02-11,2024,"Q1","Feb","P0097","Sneakers Compact","Apparel","S013","Pinnacle Industries","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",12,11,217,64,28,"Overstocked",82,6.55,18,2024-02-14,2024-02-17,2024-02-17,FALSE,"Road",953,43.92,12.3,16.24,22.71,249.81,27.25,"Delivered",0.12,4.8,FALSE,2,0,0.917,0.109,FALSE
"ORD000471",2024-02-11,2024,"Q1","Feb","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C02203","Asia Pacific","Key Account",7,7,22,21,17,"In Stock",8,5.67,18,2024-02-13,2024-02-14,2024-02-15,FALSE,"Air",1847.3,100.52,35.18,12.71,18.96,132.72,-56.77,"Delivered",0.117,4.9,FALSE,2,-1,1,-0.428,FALSE
"ORD000472",2024-02-11,2024,"Q1","Feb","P0055","Lip Balm Set Pro","Health & Beauty","S021","Everest Sourcing","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",24,24,54,16,8,"Overstocked",28,3.2,10,2024-02-13,2024-02-14,2024-02-16,FALSE,"Parcel",905.1,33.1,6.62,6.26,10.05,241.2,57.86,"Delivered",0.062,4.5,FALSE,2,-2,1,0.24,FALSE
"ORD000473",2024-02-12,2024,"Q1","Feb","P0013","Lip Balm Set Lite","Health & Beauty","S015","Delta Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.366,"C00858","Europe","Key Account",25,24,7,67,52,"Low Stock",25,6.06,18,2024-02-14,2024-02-17,2024-02-17,FALSE,"Road",683.5,35.99,10.08,6.11,10.15,243.6,60.97,"Delivered",0.031,NA,TRUE,2,0,0.96,0.25,FALSE
"ORD000474",2024-02-12,2024,"Q1","Feb","P0066","Notebook Pack Deluxe","Office Supplies","S037","Pinnacle Trading Ltd.","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.94,"C02115","Middle East & Africa","Key Account",65,63,100,36,17,"In Stock",62,8.01,9,2024-02-14,2024-02-16,2024-02-16,FALSE,"Air",1427.4,152.81,53.48,27.54,34.59,2179.17,291.34,"Delivered",0.016,4.2,FALSE,2,0,0.969,0.134,FALSE
"ORD000475",2024-02-12,2024,"Q1","Feb","P0027","Cutlery Set Prime","Home & Kitchen","S008","Anchor Group","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C01350","North America","Standard",19,19,20,15,6,"In Stock",17,3.16,14,2024-02-14,2024-02-19,2024-03-03,FALSE,"Sea",2010.7,126.83,27.9,70.84,97.75,1857.25,384.46,"Delivered",0.054,4.3,FALSE,2,-13,1,0.207,FALSE
"ORD000476",2024-02-12,2024,"Q1","Feb","P0093","Coffee Maker Lite","Home & Kitchen","S008","Anchor Group","WH-CHI","Chicago","North America","USA",5400,0.335,"C01006","North America","Key Account",20,20,41,123,84,"Low Stock",72,8.61,16,2024-02-13,2024-02-16,2024-02-16,FALSE,"Road",981.4,47.94,13.42,156.3,196.01,3920.2,746.26,"Delivered",0.056,5,FALSE,2,0,1,0.19,FALSE
"ORD000477",2024-02-12,2024,"Q1","Feb","P0012","Plush Toy Classic","Toys & Games","S040","Meridian Industries","WH-DAL","Dallas","North America","USA",7600,0.504,"C01542","North America","Key Account",19,17,54,26,21,"In Stock",40,12.92,2,2024-02-14,2024-02-17,2024-02-17,FALSE,"Parcel",876.1,51.74,10.35,23.37,32.45,551.65,102.62,"Delivered",0.066,3.4,FALSE,2,0,0.895,0.186,FALSE
"ORD000478",2024-02-12,2024,"Q1","Feb","P0077","Wool Sweater Pro","Apparel","S011","Sterling Logistics Partners","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C00102","Asia Pacific","Key Account",15,15,11,8,5,"In Stock",15,6.08,7,2024-02-14,2024-02-15,2024-02-16,FALSE,"Air",1761,102.87,36,19.14,29.07,436.05,46.08,"Delivered",0.095,3.1,FALSE,2,-1,1,0.106,FALSE
"ORD000479",2024-02-12,2024,"Q1","Feb","P0126","Cookware Set Plus","Home & Kitchen","S008","Anchor Group","WH-DAL","Dallas","North America","USA",7600,0.504,"C01812","North America","Key Account",11,11,234,80,44,"In Stock",103,5.66,17,2024-02-14,2024-02-17,2024-02-17,FALSE,"Road",871.9,43.08,12.06,101.28,130.5,1435.5,278.34,"Delivered",0.063,4.5,FALSE,2,0,1,0.194,FALSE
"ORD000480",2024-02-12,2024,"Q1","Feb","P0121","Ballpoint Pen Box Pro","Office Supplies","S032","Atlas Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",68,68,151,69,28,"In Stock",74,2.91,18,2024-02-15,2024-02-18,2024-02-18,FALSE,"Road",908.4,46.33,12.97,35.38,42.58,2895.44,443.27,"Delivered",0,4.2,FALSE,2,0,1,0.153,FALSE
"ORD000481",2024-02-12,2024,"Q1","Feb","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.504,"C00122","North America","Key Account",14,14,302,132,64,"In Stock",190,8.61,8,2024-02-15,2024-02-17,2024-02-18,FALSE,"Road",832.9,42.44,11.88,114.95,143.22,2005.08,353.34,"Delivered",0.056,5,FALSE,2,-1,1,0.176,FALSE
"ORD000482",2024-02-12,2024,"Q1","Feb","P0087","Hair Dryer Prime","Health & Beauty","S021","Everest Sourcing","WH-FRA","Frankfurt","Europe","Germany",2250,0.655,"C01744","Europe","Key Account",46,46,22,23,12,"Low Stock",51,2.39,7,2024-02-15,2024-02-16,2024-02-18,FALSE,"Road",605.3,34.08,9.54,18.46,28.62,1316.52,433.28,"Delivered",0.059,4.1,FALSE,2,-2,1,0.329,FALSE
"ORD000483",2024-02-12,2024,"Q1","Feb","P0077","Wool Sweater Pro","Apparel","S011","Sterling Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.504,"C01241","North America","Key Account",15,15,54,29,19,"In Stock",31,6.08,9,2024-02-15,2024-02-17,2024-02-18,FALSE,"Road",954.5,44.08,12.34,20.16,32.05,480.75,134.27,"Delivered",0.095,4.6,FALSE,2,-1,1,0.279,FALSE
"ORD000484",2024-02-12,2024,"Q1","Feb","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.504,"C00122","North America","Key Account",43,43,302,132,64,"In Stock",190,8.61,12,2024-02-13,2024-02-15,2024-02-16,FALSE,"Road",858.7,48.29,13.52,116.94,147.88,6358.84,1282.13,"Delivered",0.056,5,FALSE,2,-1,1,0.202,FALSE
"ORD000485",2024-02-13,2024,"Q1","Feb","P0115","Tablet Classic","Electronics","S002","Prime Manufacturing","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C01744","Europe","Key Account",8,8,10,5,3,"In Stock",7,3.31,8,2024-02-15,2024-02-26,2024-02-18,TRUE,"Parcel",9077.3,168.16,33.63,14.16,16.73,133.84,-147.6,"Returned",0.133,2.1,FALSE,2,8,1,-1.103,FALSE
"ORD000486",2024-02-13,2024,"Q1","Feb","P0133","Desk Lamp Lite","Office Supplies","S037","Pinnacle Trading Ltd.","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C00101","Asia Pacific","Key Account",76,76,192,95,54,"In Stock",74,7.76,16,2024-02-16,2024-02-19,2024-02-19,FALSE,"Road",1868,75.6,21.17,17.27,20.5,1558,169.88,"Delivered",0.019,4.3,FALSE,2,0,1,0.109,FALSE
"ORD000487",2024-02-13,2024,"Q1","Feb","P0081","Sunscreen SPF50 Max","Health & Beauty","S015","Delta Industries","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.627,"C00777","Asia Pacific","Key Account",29,29,41,19,3,"In Stock",27,1.82,17,2024-02-16,2024-02-20,2024-02-19,TRUE,"Parcel",1373.7,42.52,8.5,15.93,26.2,759.8,255.31,"Delivered",0,3.5,FALSE,2,1,1,0.336,FALSE
"ORD000488",2024-02-13,2024,"Q1","Feb","P0013","Lip Balm Set Lite","Health & Beauty","S015","Delta Industries","WH-CHI","Chicago","North America","USA",5400,0.335,"C02033","North America","Key Account",17,16,205,77,47,"In Stock",50,6.06,20,2024-02-15,2024-02-18,2024-02-18,FALSE,"Road",956.1,44,12.32,6.48,10.38,166.08,18.4,"Returned",0.031,2.9,FALSE,2,0,0.941,0.111,FALSE
"ORD000489",2024-02-13,2024,"Q1","Feb","P0142","Blender Pro","Home & Kitchen","S014","Beacon Group","WH-CHI","Chicago","North America","USA",5400,0.335,"C01278","North America","Key Account",20,20,41,15,6,"In Stock",18,2.39,13,2024-02-14,2024-02-17,2024-02-17,FALSE,"Parcel",857.4,104.86,20.97,115.7,156.77,3135.4,716.54,"Delivered",0,4.6,FALSE,2,0,1,0.229,FALSE
"ORD000490",2024-02-13,2024,"Q1","Feb","P0103","Denim Jacket Prime","Apparel","S031","Horizon Sourcing","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C02182","Latin America","Key Account",23,23,88,32,15,"In Stock",44,4.05,14,2024-02-14,2024-02-17,2024-02-17,FALSE,"Road",1154,50.31,14.09,39.74,61.01,1403.23,438.9,"Delivered",0.188,4.5,FALSE,2,0,1,0.313,FALSE
"ORD000491",2024-02-13,2024,"Q1","Feb","P0107","Cookware Set Eco","Home & Kitchen","S008","Anchor Group","WH-FRA","Frankfurt","Europe","Germany",2250,0.655,"C01744","Europe","Key Account",15,15,99,38,29,"In Stock",15,6.14,17,2024-02-14,2024-02-16,2024-02-17,FALSE,"Road",605.7,35.8,10.02,85.89,119.65,1794.75,470.6,"Delivered",0.076,3.7,FALSE,2,-1,1,0.262,FALSE
"ORD000492",2024-02-13,2024,"Q1","Feb","P0007","Yoga Mat Lite","Sporting Goods","S034","Summit Group","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.366,"C01385","Europe","Key Account",18,18,15,4,3,"Overstocked",19,7.03,2,2024-02-15,2024-02-17,2024-02-18,FALSE,"Road",631.4,36.46,10.21,16.55,21.85,393.3,58.94,"Delivered",0.063,3.8,FALSE,2,-1,1,0.15,FALSE
"ORD000493",2024-02-13,2024,"Q1","Feb","P0126","Cookware Set Plus","Home & Kitchen","S006","Nova Supply Co.","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C00147","Asia Pacific","Key Account",15,15,76,32,21,"In Stock",28,5.66,11,2024-02-15,2024-02-18,2024-02-18,FALSE,"Parcel",1701.8,96.53,19.31,75.41,97.11,1456.65,228.97,"Delivered",0.063,4.8,FALSE,2,0,1,0.157,FALSE
"ORD000494",2024-02-13,2024,"Q1","Feb","P0109","Tablet Pro","Electronics","S026","Summit Manufacturing","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",8,8,31,12,7,"In Stock",7,1.81,20,2024-02-14,2024-02-16,2024-02-17,FALSE,"Road",879.2,42.38,11.87,24.3,29.19,233.52,-3.26,"Delivered",0.103,4.4,FALSE,2,-1,1,-0.014,FALSE
"ORD000495",2024-02-13,2024,"Q1","Feb","P0003","Plush Toy Max","Toys & Games","S003","Atlas Industries","WH-CHI","Chicago","North America","USA",5400,0.335,"C01542","North America","Key Account",18,17,2,91,57,"Low Stock",81,8.89,16,2024-02-14,2024-02-19,2024-02-17,TRUE,"Road",936.6,44.37,12.42,33.52,45.76,777.92,163.71,"Delivered",0.079,2.5,FALSE,2,2,0.944,0.21,FALSE
"ORD000496",2024-02-13,2024,"Q1","Feb","P0097","Sneakers Compact","Apparel","S013","Pinnacle Industries","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.627,"C00147","Asia Pacific","Key Account",5,5,32,15,12,"In Stock",6,6.55,16,2024-02-14,2024-02-15,2024-02-16,FALSE,"Air",1545.3,93.46,32.71,17.51,24.41,122.05,-58.96,"Delivered",0.12,4.6,FALSE,2,-1,1,-0.483,FALSE
"ORD000497",2024-02-13,2024,"Q1","Feb","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.94,"C00833","Middle East & Africa","Standard",25,25,359,83,44,"Overstocked",59,6.52,16,2024-02-14,2024-02-16,2024-02-16,FALSE,"Air",1538.6,116.27,40.69,37.29,48.32,1208,159.48,"Delivered",0.017,4.5,FALSE,2,0,1,0.132,FALSE
"ORD000498",2024-02-14,2024,"Q1","Feb","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-FRA","Frankfurt","Europe","Germany",2250,0.655,"C01646","Europe","Key Account",9,9,23,15,12,"In Stock",9,10.22,9,2024-02-17,2024-02-25,2024-02-20,TRUE,"Road",630.3,35.03,9.81,10.26,12.17,109.53,-17.84,"Delivered",0.093,2.7,FALSE,2,5,1,-0.163,FALSE
"ORD000499",2024-02-14,2024,"Q1","Feb","P0039","Rain Jacket Deluxe","Apparel","S011","Sterling Logistics Partners","WH-FRA","Frankfurt","Europe","Germany",2250,0.655,"C00031","Europe","Key Account",10,5,15,7,4,"In Stock",9,7.03,10,2024-02-17,2024-02-18,2024-02-20,FALSE,"Road",562,32.01,8.96,31.31,44.87,224.35,35.79,"Delivered",0.231,3.4,FALSE,2,-2,0.5,0.16,FALSE
"ORD000500",2024-02-14,2024,"Q1","Feb","P0026","Power Bank Pro","Electronics","S022","Horizon Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",7,7,37,13,10,"In Stock",14,6.5,11,2024-02-16,2024-02-18,2024-02-19,FALSE,"Road",970.7,45,12.6,30.74,37.01,259.07,-1.11,"Delivered",0.111,4.6,FALSE,2,-1,1,-0.004,FALSE
"ORD000501",2024-02-14,2024,"Q1","Feb","P0054","Hair Dryer Max","Health & Beauty","S021","Everest Sourcing","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.94,"C00588","Middle East & Africa","Standard",7,6,25,10,8,"In Stock",7,2.5,10,2024-02-15,2024-02-17,2024-02-18,FALSE,"Parcel",1506.2,33.47,6.69,9.65,15.22,91.32,-0.05,"Delivered",0.047,3.5,FALSE,2,-1,0.857,-0.001,FALSE
"ORD000502",2024-02-14,2024,"Q1","Feb","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-DAL","Dallas","North America","USA",7600,0.504,"C00171","Europe","Key Account",15,15,20,14,13,"In Stock",16,9.75,3,2024-02-17,2024-03-04,2024-03-06,FALSE,"Sea",8526.4,145.85,32.09,6.85,9.56,143.4,-105.2,"Delivered",0.041,4.5,FALSE,2,-2,1,-0.734,FALSE
"ORD000503",2024-02-14,2024,"Q1","Feb","P0062","Cookware Set Essential","Home & Kitchen","S006","Nova Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.335,"C00069","North America","Key Account",23,23,35,20,10,"In Stock",30,3.61,10,2024-02-17,2024-02-19,2024-02-20,FALSE,"Road",1010,49.33,13.81,43.61,57.9,1331.7,279.34,"Delivered",0.106,5,FALSE,2,-1,1,0.21,FALSE
"ORD000504",2024-02-14,2024,"Q1","Feb","P0044","Cotton T-Shirt Eco","Apparel","S013","Pinnacle Industries","WH-CHI","Chicago","North America","USA",5400,0.335,"C02111","North America","Key Account",11,4,48,24,13,"In Stock",23,3.44,16,2024-02-16,2024-02-18,2024-02-19,FALSE,"Parcel",935.9,24.92,4.98,9.03,13.78,55.12,-5.92,"Delivered",0.238,4.6,FALSE,2,-1,0.364,-0.107,FALSE
"ORD000505",2024-02-14,2024,"Q1","Feb","P0091","Smart Watch Eco","Electronics","S024","Global Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.504,"C01321","North America","Key Account",5,5,4,7,4,"Low Stock",9,3.5,7,2024-02-15,2024-02-17,2024-02-18,FALSE,"Road",987.5,45.25,12.67,29.5,35.75,178.75,-14,"Delivered",0.216,3.3,FALSE,2,-1,1,-0.078,FALSE
"ORD000506",2024-02-14,2024,"Q1","Feb","P0123","USB-C Hub Pro","Electronics","S038","Prime Logistics Partners","WH-CHI","Chicago","North America","USA",5400,0.335,"C02111","North America","Key Account",8,8,40,16,9,"In Stock",24,4.75,14,2024-02-16,2024-02-18,2024-02-19,FALSE,"Parcel",963.6,46.45,9.29,8.41,10.57,84.56,-29.17,"Delivered",0.109,3.9,FALSE,2,-1,1,-0.345,FALSE
"ORD000507",2024-02-14,2024,"Q1","Feb","P0001","Camping Tent Eco","Sporting Goods","S034","Summit Group","WH-CHI","Chicago","North America","USA",5400,0.335,"C01006","North America","Key Account",9,8,5,16,10,"Low Stock",20,15.28,2,2024-02-16,2024-02-18,2024-02-19,FALSE,"Road",971.1,45.25,12.67,17.46,23.62,188.96,4.03,"Delivered",0.096,3.5,FALSE,2,-1,0.889,0.021,FALSE
"ORD000508",2024-02-14,2024,"Q1","Feb","P0048","Rain Jacket Eco","Apparel","S017","Vertex Industries","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C00147","Asia Pacific","Key Account",17,16,40,20,10,"In Stock",32,4.39,11,2024-02-15,2024-02-17,2024-02-18,FALSE,"Parcel",1785.5,46.3,9.26,30.79,47.1,753.6,214.66,"Delivered",0.131,3.9,FALSE,2,-1,0.941,0.285,FALSE
"ORD000509",2024-02-14,2024,"Q1","Feb","P0066","Notebook Pack Deluxe","Office Supplies","S037","Pinnacle Trading Ltd.","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",26,26,344,145,131,"In Stock",28,8.01,16,2024-02-16,2024-02-25,2024-02-19,TRUE,"Parcel",814.5,57.66,11.53,29.56,36.98,961.48,135.26,"Returned",0.016,2.6,FALSE,2,6,1,0.141,FALSE
"ORD000510",2024-02-14,2024,"Q1","Feb","P0083","Yoga Mat Classic","Sporting Goods","S039","Atlas Trading Ltd.","WH-CHI","Chicago","North America","USA",5400,0.335,"C00086","North America","Standard",6,6,20,16,9,"In Stock",13,3.53,18,2024-02-15,2024-02-16,2024-02-18,FALSE,"Parcel",1019.1,43.45,8.69,26.37,33.83,202.98,1.31,"Delivered",0.076,4,FALSE,2,-2,1,0.006,FALSE
"ORD000511",2024-02-14,2024,"Q1","Feb","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.504,"C01006","North America","Key Account",18,8,302,132,64,"In Stock",190,8.61,9,2024-02-17,2024-02-19,2024-02-20,FALSE,"Road",941.2,44.64,12.5,112.65,138.55,1108.4,162.56,"Delivered",0.056,3.6,FALSE,2,-1,0.444,0.147,FALSE
"ORD000512",2024-02-15,2024,"Q1","Feb","P0133","Desk Lamp Lite","Office Supplies","S037","Pinnacle Trading Ltd.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C02182","Latin America","Key Account",54,50,188,94,71,"In Stock",65,7.76,13,2024-02-16,2024-02-19,2024-02-19,FALSE,"Road",1143.9,52.32,14.65,17,20.23,1011.5,109.18,"Delivered",0.019,4.1,FALSE,2,0,0.926,0.108,FALSE
"ORD000513",2024-02-15,2024,"Q1","Feb","P0123","USB-C Hub Pro","Electronics","S019","Summit Manufacturing","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C02182","Latin America","Key Account",6,6,8,3,2,"In Stock",7,4.75,6,2024-02-18,2024-02-20,2024-02-21,FALSE,"Parcel",1206.2,44.09,8.82,7.24,9.13,54.78,-32.75,"Returned",0.109,4.3,FALSE,2,-1,1,-0.598,FALSE
"ORD000514",2024-02-15,2024,"Q1","Feb","P0052","Smart Watch Classic","Electronics","S022","Horizon Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.504,"C01786","North America","Standard",4,4,13,9,5,"In Stock",19,4.05,6,2024-02-17,2024-02-19,2024-02-20,FALSE,"Parcel",975.4,34.63,6.93,33.18,40.94,163.76,-3.59,"Delivered",0.132,3.9,FALSE,2,-1,1,-0.022,FALSE
"ORD000515",2024-02-15,2024,"Q1","Feb","P0105","Camping Tent Lite","Sporting Goods","S034","Summit Group","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C02182","Latin America","Key Account",9,9,20,5,2,"Overstocked",7,5.98,9,2024-02-16,2024-02-19,2024-02-19,FALSE,"Road",1161.7,51.11,14.31,25.78,36.6,329.4,46.27,"Delivered",0.108,4.5,FALSE,2,0,1,0.14,FALSE
"ORD000516",2024-02-15,2024,"Q1","Feb","P0054","Hair Dryer Max","Health & Beauty","S015","Delta Industries","WH-MEX","Mexico City","Latin America","Mexico",2600,0.778,"C00948","Latin America","Key Account",25,25,16,25,10,"Low Stock",24,2.5,18,2024-02-16,2024-02-20,2024-02-19,TRUE,"Road",1144.7,49.84,13.96,8.79,13.74,343.5,73.91,"Delivered",0.047,4,FALSE,2,1,1,0.215,FALSE
"ORD000517",2024-02-15,2024,"Q1","Feb","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.94,"C01739","Middle East & Africa","Key Account",42,42,359,83,44,"Overstocked",59,6.52,19,2024-02-18,2024-02-20,2024-02-20,FALSE,"Air",1261.9,128.08,44.83,37.57,49.09,2061.78,355.76,"Delivered",0.017,3.6,FALSE,2,0,1,0.173,FALSE
"ORD000518",2024-02-15,2024,"Q1","Feb","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.335,"C00122","North America","Key Account",36,36,396,202,112,"In Stock",168,6.52,18,2024-02-16,2024-02-18,2024-02-19,FALSE,"Road",951.2,45.7,12.8,40.22,52.47,1888.92,395.3,"Delivered",0.017,4.1,FALSE,2,-1,1,0.209,FALSE
"ORD000519",2024-02-15,2024,"Q1","Feb","P0039","Rain Jacket Deluxe","Apparel","S011","Sterling Logistics Partners","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C01418","Asia Pacific","Key Account",12,12,21,16,11,"In Stock",14,7.03,12,2024-02-17,2024-02-20,2024-02-20,FALSE,"Parcel",1812.6,43.83,8.77,31.93,44.6,535.2,108.21,"Delivered",0.231,3.7,FALSE,2,0,1,0.202,FALSE
"ORD000520",2024-02-15,2024,"Q1","Feb","P0062","Cookware Set Essential","Home & Kitchen","S006","Nova Supply Co.","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.366,"C01646","Europe","Key Account",20,20,27,11,4,"In Stock",17,3.61,10,2024-02-17,2024-02-25,2024-02-20,TRUE,"Parcel",590.6,100.86,20.17,46.1,61.11,1222.2,199.34,"Delivered",0.106,3.4,FALSE,2,5,1,0.163,FALSE
"ORD000521",2024-02-15,2024,"Q1","Feb","P0125","Power Bank Compact","Electronics","S029","Apex Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.504,"C01542","North America","Key Account",13,13,63,22,12,"In Stock",22,4.51,16,2024-02-17,2024-02-20,2024-02-20,FALSE,"Road",878.4,42.98,12.03,8.82,10.79,140.27,-17.37,"Delivered",0.092,3.7,FALSE,2,0,1,-0.124,FALSE
